msa,pmsa,state,county_fips,state_fips,county
NA,NA,VA,167,51,Russell
3660,NA,VA,169,51,Scott
NA,NA,VA,171,51,Shenandoah
NA,NA,VA,173,51,Smyth
NA,NA,VA,175,51,Southampton
8872,8840,VA,177,51,Spotsylvania
8872,8840,VA,179,51,Stafford
NA,NA,VA,181,51,Surry
NA,NA,VA,183,51,Sussex
NA,NA,VA,185,51,Tazewell
8872,8840,VA,187,51,Warren
3660,NA,VA,191,51,Washington
NA,NA,VA,193,51,Westmoreland
NA,NA,VA,195,51,Wise
NA,NA,VA,197,51,Wythe
5720,NA,VA,199,51,York
8872,8840,VA,510,51,Alexandria
4640,NA,VA,515,51,Bedford
3660,NA,VA,520,51,Bristol
NA,NA,VA,530,51,Buena Vista
1540,NA,VA,540,51,Charlottesville
5720,NA,VA,550,51,Chesapeake
NA,NA,VA,560,51,Clifton Forge
6760,NA,VA,570,51,Colonial Heights
NA,NA,VA,580,51,Covington
1950,NA,VA,590,51,Danville
NA,NA,VA,595,51,Emporia
8872,8840,VA,600,51,Fairfax
8872,8840,VA,610,51,Falls Church
NA,NA,VA,620,51,Franklin
8872,8840,VA,630,51,Fredericksburg
NA,NA,VA,640,51,Galax
5720,NA,VA,650,51,Hampton
NA,NA,VA,660,51,Harrisonburg
6760,NA,VA,670,51,Hopewell
NA,NA,VA,678,51,Lexington
4640,NA,VA,680,51,Lynchburg
8872,8840,VA,683,51,Manassas
8872,8840,VA,685,51,Manassas Park
NA,NA,VA,690,51,Martinsville
5720,NA,VA,700,51,Newport News
5720,NA,VA,710,51,Norfolk
NA,NA,VA,720,51,Norton
6760,NA,VA,730,51,Petersburg
5720,NA,VA,735,51,Poquoson
5720,NA,VA,740,51,Portsmouth
NA,NA,VA,750,51,Radford
6760,NA,VA,760,51,Richmond
6800,NA,VA,770,51,Roanoke
6800,NA,VA,775,51,Salem
NA,NA,VA,780,51,South Boston
NA,NA,VA,790,51,Staunton
5720,NA,VA,800,51,Suffolk
5720,NA,VA,810,51,Virginia Beach
NA,NA,VA,820,51,Waynesboro
5720,NA,VA,830,51,Williamsburg
NA,NA,VA,840,51,Winchester
NA,NA,VT,1,50,Addison
NA,NA,VT,3,50,Bennington
NA,NA,VT,5,50,Caledonia
1303,NA,VT,7,50,Chittenden
NA,NA,VT,9,50,Essex
1303,NA,VT,11,50,Franklin
1303,NA,VT,13,50,Grand Isle
NA,NA,VT,15,50,Lamoille
NA,NA,VT,17,50,Orange
NA,NA,VT,19,50,Orleans
NA,NA,VT,21,50,Rutland
NA,NA,VT,23,50,Washington
NA,NA,VT,25,50,Windham
NA,NA,VT,27,50,Windsor
NA,NA,WA,1,53,Adams
NA,NA,WA,3,53,Asotin
6740,NA,WA,5,53,Benton
NA,NA,WA,7,53,Chelan
NA,NA,WA,9,53,Clallam
6442,6440,WA,11,53,Clark
NA,NA,WA,13,53,Columbia
NA,NA,WA,15,53,Cowlitz
NA,NA,WA,17,53,Douglas
NA,NA,WA,19,53,Ferry
6740,NA,WA,21,53,Franklin
NA,NA,WA,23,53,Garfield
NA,NA,WA,25,53,Grant
NA,NA,WA,27,53,Grays Harbor
7602,7600,WA,29,53,Island
NA,NA,WA,31,53,Jefferson
7602,7600,WA,33,53,King
7602,1150,WA,35,53,Kitsap
NA,NA,WA,37,53,Kittitas
NA,NA,WA,39,53,Klickitat
NA,NA,WA,41,53,Lewis
NA,NA,WA,43,53,Lincoln
NA,NA,WA,45,53,Mason
NA,NA,WA,47,53,Okanogan
NA,NA,WA,49,53,Pacific
NA,NA,WA,51,53,Pend Oreille
7602,8200,WA,53,53,Pierce
NA,NA,WA,55,53,San Juan
NA,NA,WA,57,53,Skagit
NA,NA,WA,59,53,Skamania
7602,7600,WA,61,53,Snohomish
7840,NA,WA,63,53,Spokane
NA,NA,WA,65,53,Stevens
7602,5910,WA,67,53,Thurston
NA,NA,WA,69,53,Wahkiakum
NA,NA,WA,71,53,Walla Walla
860,NA,WA,73,53,Whatcom
NA,NA,WA,75,53,Whitman
9260,NA,WA,77,53,Yakima
NA,NA,WI,1,55,Adams
NA,NA,WI,3,55,Ashland
NA,NA,WI,5,55,Barron
NA,NA,WI,7,55,Bayfield
3080,NA,WI,9,55,Brown
NA,NA,WI,11,55,Buffalo
NA,NA,WI,13,55,Burnett
460,NA,WI,15,55,Calumet
2290,NA,WI,17,55,Chippewa
NA,NA,WI,19,55,Clark
NA,NA,WI,21,55,Columbia
NA,NA,WI,23,55,Crawford
4720,NA,WI,25,55,Dane
NA,NA,WI,27,55,Dodge
NA,NA,WI,29,55,Door
2240,NA,WI,31,55,Douglas
NA,NA,WI,33,55,Dunn
2290,NA,WI,35,55,Eau Claire
NA,NA,WI,37,55,Florence
NA,NA,WI,39,55,Fond du Lac
NA,NA,WI,41,55,Forest
NA,NA,WI,43,55,Grant
NA,NA,WI,45,55,Green
NA,NA,WI,47,55,Green Lake
NA,NA,WI,49,55,Iowa
NA,NA,WI,51,55,Iron
NA,NA,WI,53,55,Jackson
NA,NA,WI,55,55,Jefferson
NA,NA,WI,57,55,Juneau
1602,3800,WI,59,55,Kenosha
NA,NA,WI,61,55,Kewaunee
3870,NA,WI,63,55,La Crosse
NA,NA,WI,65,55,Lafayette
NA,NA,WI,67,55,Langlade
NA,NA,WI,69,55,Lincoln
NA,NA,WI,71,55,Manitowoc
8940,NA,WI,73,55,Marathon
NA,NA,WI,75,55,Marinette
NA,NA,WI,77,55,Marquette
NA,NA,WI,78,55,Menominee
5082,5080,WI,79,55,Milwaukee
NA,NA,WI,81,55,Monroe
NA,NA,WI,83,55,Oconto
NA,NA,WI,85,55,Oneida
460,NA,WI,87,55,Outagamie
5082,5080,WI,89,55,Ozaukee
NA,NA,WI,91,55,Pepin
5120,NA,WI,93,55,Pierce
NA,NA,WI,95,55,Polk
NA,NA,WI,97,55,Portage
NA,NA,WI,99,55,Price
5082,6600,WI,101,55,Racine
NA,NA,WI,103,55,Richland
3620,NA,WI,105,55,Rock
NA,NA,WI,107,55,Rusk
5120,NA,WI,109,55,St. Croix
NA,NA,WI,111,55,Sauk
NA,NA,WI,113,55,Sawyer
NA,NA,WI,115,55,Shawano
7620,NA,WI,117,55,Sheboygan
NA,NA,WI,119,55,Taylor
NA,NA,WI,121,55,Trempealeau
NA,NA,WI,123,55,Vernon
NA,NA,WI,125,55,Vilas
NA,NA,WI,127,55,Walworth
NA,NA,WI,129,55,Washburn
5082,5080,WI,131,55,Washington
5082,5080,WI,133,55,Waukesha
NA,NA,WI,135,55,Waupaca
NA,NA,WI,137,55,Waushara
460,NA,WI,139,55,Winnebago
NA,NA,WI,141,55,Wood
NA,NA,WV,1,54,Barbour
8872,8840,WV,3,54,Berkeley
NA,NA,WV,5,54,Boone
NA,NA,WV,7,54,Braxton
8080,NA,WV,9,54,Brooke
3400,NA,WV,11,54,Cabell
NA,NA,WV,13,54,Calhoun
NA,NA,WV,15,54,Clay
NA,NA,WV,17,54,Doddridge
NA,NA,WV,19,54,Fayette
NA,NA,WV,21,54,Gilmer
NA,NA,WV,23,54,Grant
NA,NA,WV,25,54,Greenbrier
NA,NA,WV,27,54,Hampshire
8080,NA,WV,29,54,Hancock
NA,NA,WV,31,54,Hardy
NA,NA,WV,33,54,Harrison
NA,NA,WV,35,54,Jackson
8872,8840,WV,37,54,Jefferson
1480,NA,WV,39,54,Kanawha
NA,NA,WV,41,54,Lewis
NA,NA,WV,43,54,Lincoln
NA,NA,WV,45,54,Logan
NA,NA,WV,47,54,McDowell
NA,NA,WV,49,54,Marion
9000,NA,WV,51,54,Marshall
NA,NA,WV,53,54,Mason
NA,NA,WV,55,54,Mercer
1900,NA,WV,57,54,Mineral
NA,NA,WV,59,54,Mingo
NA,NA,WV,61,54,Monongalia
NA,NA,WV,63,54,Monroe
NA,NA,WV,65,54,Morgan
NA,NA,WV,67,54,Nicholas
9000,NA,WV,69,54,Ohio
NA,NA,WV,71,54,Pendleton
NA,NA,WV,73,54,Pleasants
NA,NA,WV,75,54,Pocahontas
NA,NA,WV,77,54,Preston
1480,NA,WV,79,54,Putnam
NA,NA,WV,81,54,Raleigh
NA,NA,WV,83,54,Randolph
NA,NA,WV,85,54,Ritchie
NA,NA,WV,87,54,Roane
NA,NA,WV,89,54,Summers
NA,NA,WV,91,54,Taylor
NA,NA,WV,93,54,Tucker
NA,NA,WV,95,54,Tyler
NA,NA,WV,97,54,Upshur
3400,NA,WV,99,54,Wayne
NA,NA,WV,101,54,Webster
NA,NA,WV,103,54,Wetzel
NA,NA,WV,105,54,Wirt
6020,NA,WV,107,54,Wood
NA,NA,WV,109,54,Wyoming
NA,NA,WY,1,56,Albany
NA,NA,WY,3,56,Big Horn
NA,NA,WY,5,56,Campbell
NA,NA,WY,7,56,Carbon
NA,NA,WY,9,56,Converse
NA,NA,WY,11,56,Crook
NA,NA,WY,13,56,Fremont
NA,NA,WY,15,56,Goshen
NA,NA,WY,17,56,Hot Springs
NA,NA,WY,19,56,Johnson
1580,NA,WY,21,56,Laramie
NA,NA,WY,23,56,Lincoln
1350,NA,WY,25,56,Natrona
NA,NA,WY,27,56,Niobrara
NA,NA,WY,29,56,Park
NA,NA,WY,31,56,Platte
NA,NA,WY,33,56,Sheridan
NA,NA,WY,35,56,Sublette
NA,NA,WY,37,56,Sweetwater
NA,NA,WY,39,56,Teton
NA,NA,WY,41,56,Uinta
NA,NA,WY,43,56,Washakie
NA,NA,WY,45,56,Weston
